11:46:28.236 -> Raw:-01280,-11120,16808,-18450,06068,-11130,00036,-00152,-00388
11:46:28.236 -> Raw:-03432,-04120,14672,-25647,07471,-06643,00050,-00131,-00394
11:46:28.290 -> Raw:-03536,-07120,13992,-11341,07756,-17472,00057,-00118,-00396
11:46:28.290 -> Raw:-02312,-10160,12552,-19160,09710,-10843,00053,-00094,-00402
11:46:28.329 -> Raw:-01104,-10040,13096,-32768,08377,-05149,00061,-00081,-00397
11:46:28.390 -> Raw:-04728,-06744,11784,-14086,11276,-19249,00068,-00053,-00383
11:46:28.390 -> Raw:-03656,-11168,11912,-12967,10553,-23854,00078,-00031,-00376
11:46:28.436 -> Raw:-00712,-14704,11400,-05931,13576,-22795,00085,-00017,-00367
11:46:28.490 -> Raw:-03432,-11216,08752,-12700,11279,-15857,00081,00006,-00373
11:46:28.490 -> Raw:01416,-13000,10312,12964,04568,-19857,00090,00019,-00357
11:46:28.538 -> Raw:00008,-17568,11760,04540,14023,-07464,00074,00022,-00364
11:46:28.538 -> Raw:-02952,-10024,10600,-25533,12779,00606,00092,00048,-00355
11:46:28.585 -> Raw:03408,-11160,11928,-16400,20787,-14202,00097,00048,-00318
11:46:28.619 -> Raw:-32768,-16976,08688,02132,28736,-11872,00106,00064,-00296
11:46:28.666 -> Raw:-03720,-14624,07888,03440,32767,-13161,00106,00077,-00266
11:46:28.666 -> Raw:00752,-18016,03376,23324,32767,-19697,00108,00093,-00245
11:46:28.706 -> Raw:-03760,-16816,01984,32262,23999,-11371,00098,00101,-00236
11:46:28.752 -> Raw:00072,-13256,08800,13475,06452,-02940,00090,00109,-00228
11:46:28.791 -> Raw:-06024,-12040,14776,06475,15509,-05729,00089,00103,-00240
11:46:28.791 -> Raw:-01400,-15960,14040,-01129,20045,-10723,00080,00119,-00236
11:46:28.838 -> Raw:-03448,-16424,09256,-01426,15038,-00912,00072,00116,-00216
11:46:28.891 -> Raw:-01272,-13672,13552,-13429,22256,09490,00084,00127,-00210
11:46:28.891 -> Raw:-00584,-10144,05136,-16115,26534,08453,00080,00129,-00171
11:46:28.938 -> Raw:-04064,-09712,04424,-03150,20198,-04925,00088,00116,-00158
11:46:28.999 -> Raw:-02808,-13600,07208,14097,22120,-16339,00068,00118,-00142
11:46:28.999 -> Raw:-01680,-15080,06664,18316,26192,-19670,00057,00132,-00142
11:46:29.046 -> Raw:-03416,-16224,03840,-00573,20670,-05348,00038,00145,-00139
11:46:29.046 -> Raw:-03440,-13176,05008,-06287,12210,-01757,00020,00145,-00119
11:46:29.092 -> Raw:-05968,-11984,07408,03837,05696,-13480,00021,00146,-00133
11:46:29.135 -> Raw:-01592,-14648,10160,04550,14521,-19634,00002,00146,-00128
11:46:29.135 -> Raw:-02832,-16080,05232,03533,14870,-12569,-00033,00165,-00119
11:46:29.192 -> Raw:01136,-16216,07368,-05855,11463,-03252,-00036,00165,-00132
11:46:29.192 -> Raw:03288,-15384,06064,-14351,14476,04433,-00054,00145,-00109
11:46:29.225 -> Raw:-04704,-14064,03488,-17041,15339,04666,-00045,00156,-00098
11:46:29.272 -> Raw:-02448,-15152,04880,-02507,13397,00214,-00065,00142,-00084
11:46:29.308 -> Raw:-04200,-16408,02440,-03443,25615,04265,-00062,00135,-00076
11:46:29.356 -> Raw:-04856,-17536,02432,00030,26486,15016,-00076,00140,-00076
11:46:29.356 -> Raw:-01512,-14928,-01488,-18683,32767,21043,-00081,00125,-00071
11:46:29.392 -> Raw:-04992,-08512,-06928,-10739,32767,08022,-00093,00114,-00062
11:46:29.439 -> Raw:-05496,-12776,-08512,12087,16064,-15908,-00109,00121,-00057
11:46:29.493 -> Raw:-04560,-18136,-02336,05434,07091,-13536,-00124,00120,-00071
11:46:29.493 -> Raw:-03488,-18920,-01584,-07818,24453,00640,-00145,00115,-00081
11:46:29.539 -> Raw:-03728,-16832,-07328,-10513,27260,11500,-00148,00122,-00084
11:46:29.539 -> Raw:-05952,-14008,-06336,-06436,16018,10952,-00157,00111,-00080
11:46:29.592 -> Raw:-05920,-13064,-05776,-04548,12351,07342,-00156,00113,-00084
11:46:29.638 -> Raw:-04616,-14312,-08656,-06966,10593,06011,-00148,00110,-00089
11:46:29.638 -> Raw:-03496,-14912,-06192,-05076,03681,04237,-00162,00114,-00088
11:46:29.693 -> Raw:-05720,-16584,-06192,-17228,10836,18041,-00144,00111,-00075
11:46:29.693 -> Raw:-04264,-08368,-14392,-26492,12066,15000,-00140,00103,-00074
11:46:29.740 -> Raw:-04816,-14872,-10632,-16421,-15027,08078,-00134,00090,-00046
11:46:29.793 -> Raw:-09000,-09232,-08176,-25597,08225,21406,-00128,00084,-00035
11:46:29.793 -> Raw:-10904,-04584,-14920,-20386,07946,17702,-00122,00062,-00025
11:46:29.833 -> Raw:-07384,-07320,-18328,-15713,-07205,07382,-00120,00057,-00010
11:46:29.893 -> Raw:-07800,-07072,-09936,-15307,-08862,10152,-00110,00028,-00003
11:46:29.893 -> Raw:-09024,-03768,-17688,-15565,-03810,18962,-00100,00026,-00003
11:46:29.940 -> Raw:-09168,-03744,-13312,-12415,-16629,18893,-00078,-00001,00013
11:46:29.993 -> Raw:-11272,-00960,-11640,-21064,-10584,21660,-00065,-00001,00008
11:46:29.993 -> Raw:-10392,01016,-14024,-21583,-17032,18013,-00048,-00017,00015
11:46:30.040 -> Raw:-10328,-00680,-09584,-21658,-18990,24219,-00018,-00044,00015
