ax,ay,az,gx,gy,gz,mx,my,mz
-10296.0,-8160.0,-12008.0,32767.0,-32768.0,-22150.0,-248.0,469.0,7.0
-10104.0,-12152.0,-14216.0,32767.0,-27434.0,-4568.0,-243.0,484.0,-16.0
-7896.0,-13280.0,-10608.0,13418.0,-18928.0,6508.0,-253.0,489.0,-44.0
-7200.0,-12680.0,-8152.0,11106.0,-14529.0,805.0,-237.0,488.0,-67.0
-2984.0,-11192.0,2664.0,19947.0,-6006.0,3110.0,-247.0,478.0,-69.0
-9248.0,-12456.0,-6832.0,32767.0,2780.0,7280.0,-229.0,491.0,-77.0
-7352.0,-15920.0,-5816.0,32767.0,10769.0,9887.0,-235.0,500.0,-159.0
-17752.0,-21488.0,-3888.0,32767.0,22247.0,6752.0,-213.0,483.0,-211.0
-10560.0,-17408.0,2488.0,32767.0,13875.0,4368.0,-205.0,459.0,-261.0
-10312.0,-15776.0,4800.0,32767.0,13796.0,-27.0,-187.0,443.0,-293.0
-9184.0,-10960.0,4480.0,32767.0,16050.0,4045.0,-194.0,421.0,-319.0
-11472.0,-10968.0,7592.0,32767.0,29060.0,4609.0,-164.0,372.0,-358.0
-10096.0,-13936.0,10392.0,28144.0,32767.0,-11677.0,-135.0,341.0,-371.0
-12208.0,-10928.0,2904.0,32767.0,24954.0,-890.0,-84.0,324.0,-373.0
-13928.0,-9192.0,8496.0,32767.0,11507.0,12198.0,-65.0,284.0,-364.0
-17984.0,-5168.0,6568.0,32767.0,6791.0,16743.0,-64.0,245.0,-365.0
-14608.0,-6392.0,5880.0,25571.0,1278.0,-4375.0,-56.0,214.0,-352.0
-13288.0,-9384.0,6152.0,31464.0,-8752.0,-26876.0,-51.0,202.0,-348.0
-11808.0,-3408.0,2832.0,32767.0,-13453.0,-13676.0,-43.0,178.0,-344.0
-13264.0,-4584.0,5464.0,32767.0,-18871.0,-11162.0,-47.0,173.0,-337.0
-12232.0,-2352.0,8328.0,32767.0,-25094.0,-14138.0,-60.0,142.0,-329.0
-15136.0,1656.0,6968.0,32767.0,-17432.0,-32768.0,-59.0,101.0,-292.0
-14824.0,2432.0,3328.0,17851.0,-1917.0,-12479.0,-65.0,95.0,-286.0
-8424.0,6544.0,9096.0,28505.0,-12749.0,4302.0,-64.0,91.0,-264.0
-4288.0,8560.0,15024.0,32767.0,-32374.0,-17125.0,-56.0,83.0,-237.0
-3440.0,7088.0,16448.0,32555.0,-30605.0,-13151.0,-56.0,80.0,-208.0
-4128.0,6552.0,12920.0,14743.0,-32768.0,-5144.0,-53.0,88.0,-206.0
-4376.0,9976.0,10528.0,5278.0,-32768.0,-15886.0,-59.0,69.0,-209.0
17432.0,16352.0,19272.0,7601.0,-32768.0,-11723.0,-62.0,77.0,-231.0
4928.0,13952.0,15960.0,-3138.0,-32768.0,-8234.0,-56.0,80.0,-248.0
3464.0,12376.0,13496.0,-11826.0,-32768.0,-20244.0,-66.0,101.0,-258.0
8288.0,4280.0,9744.0,-6492.0,-32768.0,-5718.0,-70.0,108.0,-291.0
5928.0,14184.0,8968.0,5754.0,-32768.0,-559.0,-121.0,111.0,-320.0
4224.0,9416.0,9304.0,19410.0,-32768.0,-4660.0,-129.0,96.0,-318.0
9048.0,9616.0,9864.0,18745.0,-32768.0,-3010.0,-139.0,98.0,-310.0
8920.0,11208.0,7968.0,16580.0,-32768.0,-1136.0,-163.0,85.0,-300.0
8720.0,11528.0,4792.0,22876.0,-32768.0,6131.0,-182.0,83.0,-279.0
12296.0,11048.0,2976.0,29332.0,-32768.0,16539.0,-213.0,70.0,-244.0
11400.0,12048.0,-2360.0,22636.0,-32768.0,14064.0,-235.0,55.0,-199.0
10720.0,12616.0,-5408.0,14910.0,-32768.0,17242.0,-260.0,62.0,-176.0
9984.0,11152.0,-7792.0,18051.0,-32768.0,24888.0,-291.0,79.0,-122.0
7200.0,10552.0,-9408.0,23543.0,-32768.0,28167.0,-298.0,86.0,-108.0
6848.0,5808.0,-13464.0,16748.0,-20391.0,32767.0,-325.0,116.0,-47.0
5104.0,6448.0,-16240.0,12242.0,-17113.0,32767.0,-335.0,147.0,-17.0
1456.0,6688.0,-13400.0,15195.0,-13422.0,32767.0,-340.0,180.0,-1.0
1976.0,1920.0,-12888.0,11191.0,-5691.0,32767.0,-360.0,206.0,-0.0
2504.0,-2208.0,-11240.0,1312.0,3101.0,32767.0,-362.0,247.0,8.0
-1168.0,-1120.0,-5392.0,-4446.0,-8294.0,32767.0,-355.0,277.0,12.0
-9912.0,-3536.0,-14320.0,1519.0,-7116.0,32767.0,-365.0,305.0,7.0
-5488.0,-4832.0,-19544.0,12350.0,-11919.0,32767.0,-368.0,330.0,28.0
-6456.0,-4064.0,-19024.0,23262.0,-7737.0,32767.0,-329.0,377.0,23.0
-8464.0,-6744.0,-17488.0,32767.0,-7658.0,32767.0,-313.0,407.0,23.0
-8560.0,-16112.0,-15232.0,32767.0,-2680.0,32767.0,-280.0,458.0,-12.0
-13680.0,-15872.0,-9616.0,32767.0,10581.0,32767.0,-254.0,488.0,-76.0
-15712.0,-12832.0,-5128.0,32767.0,10302.0,32767.0,-193.0,491.0,-165.0
-14064.0,-8920.0,-432.0,29089.0,14928.0,32767.0,-150.0,469.0,-191.0
-15448.0,-12000.0,264.0,32767.0,19172.0,32767.0,-105.0,447.0,-214.0
-16144.0,-13000.0,-1744.0,32767.0,22024.0,29930.0,-76.0,412.0,-233.0
-17416.0,-11720.0,-4832.0,32767.0,27515.0,20199.0,-62.0,392.0,-247.0
-17608.0,-8680.0,-1176.0,32767.0,29186.0,28925.0,-25.0,358.0,-253.0
-20744.0,-9512.0,-10272.0,32767.0,-26177.0,-968.0,-2.0,293.0,-261.0
-12952.0,-7288.0,-224.0,32767.0,5470.0,-13540.0,-26.0,273.0,-294.0
-17304.0,-9712.0,-720.0,32767.0,1734.0,-14973.0,-14.0,231.0,-290.0
-17400.0,-8456.0,-1192.0,32767.0,54.0,-17676.0,-21.0,221.0,-283.0
-17064.0,-3368.0,4928.0,32767.0,-5127.0,2207.0,-0.0,183.0,-257.0
-15368.0,-8696.0,10072.0,32767.0,-4301.0,143.0,2.0,149.0,-238.0
-16776.0,1880.0,7904.0,32767.0,211.0,7207.0,9.0,116.0,-174.0
-16568.0,1136.0,7744.0,32767.0,832.0,5792.0,-13.0,108.0,-126.0
-15072.0,4816.0,12384.0,15157.0,-4657.0,-1000.0,-11.0,114.0,-94.0
-15984.0,3432.0,4560.0,32767.0,-3592.0,8371.0,-10.0,110.0,-90.0
-12624.0,2336.0,7216.0,26258.0,-9577.0,10282.0,-15.0,118.0,-62.0
-12760.0,1568.0,5024.0,24158.0,-9705.0,9781.0,-20.0,115.0,-62.0
-11920.0,2720.0,5248.0,22709.0,-19154.0,-2167.0,-21.0,124.0,-58.0
-10952.0,3736.0,6760.0,-504.0,-31742.0,-12881.0,-4.0,126.0,-58.0
-10840.0,2080.0,5688.0,-1410.0,-32768.0,-20104.0,14.0,141.0,-87.0
-11720.0,3672.0,8504.0,3148.0,-32768.0,-32768.0,23.0,156.0,-120.0
-11792.0,3608.0,8784.0,-2800.0,-32768.0,-32768.0,29.0,187.0,-168.0
-14384.0,-1208.0,7768.0,1874.0,-15455.0,-32768.0,27.0,217.0,-187.0
-13312.0,3288.0,15496.0,32767.0,-15739.0,-26737.0,44.0,229.0,-199.0
-7368.0,1960.0,10760.0,12224.0,-18170.0,-32768.0,37.0,244.0,-227.0
-11272.0,848.0,12120.0,7685.0,-32768.0,-32768.0,15.0,296.0,-244.0
-5776.0,-2264.0,14144.0,11401.0,-15499.0,-32712.0,13.0,311.0,-267.0
-11192.0,-72.0,10824.0,23800.0,-16199.0,-25843.0,-9.0,332.0,-302.0
-4352.0,3920.0,18896.0,32767.0,-24855.0,-22328.0,-44.0,341.0,-326.0
-5152.0,6832.0,19608.0,23790.0,-17561.0,-14770.0,-57.0,330.0,-360.0
-5960.0,5824.0,18240.0,23387.0,-22711.0,-7987.0,-77.0,321.0,-373.0
-5760.0,4824.0,14336.0,27463.0,-22189.0,-7178.0,-115.0,311.0,-390.0
-4480.0,6040.0,12208.0,32767.0,-24489.0,-7208.0,-131.0,290.0,-391.0
-1864.0,9144.0,12528.0,32767.0,-25053.0,-9259.0,-144.0,247.0,-385.0
-1816.0,8016.0,7872.0,27348.0,-23139.0,-9849.0,-170.0,219.0,-402.0
-1144.0,10040.0,3240.0,25318.0,-20206.0,-12699.0,-199.0,202.0,-373.0
-3584.0,15568.0,1512.0,16315.0,-10770.0,-16431.0,-203.0,186.0,-379.0
-3280.0,22880.0,-5240.0,-4923.0,2911.0,-4561.0,-211.0,172.0,-362.0
-4328.0,21912.0,-7824.0,-1942.0,16437.0,10890.0,-198.0,173.0,-370.0
-6712.0,19008.0,-5888.0,-9211.0,32767.0,17161.0,-192.0,182.0,-369.0
-5424.0,16064.0,-2224.0,-20697.0,32767.0,20188.0,-154.0,182.0,-371.0
-6280.0,14912.0,2208.0,-21970.0,32767.0,25580.0,-114.0,196.0,-372.0
-9024.0,15376.0,6360.0,-23585.0,32767.0,29036.0,-60.0,199.0,-364.0
-14904.0,10168.0,8728.0,-25991.0,32767.0,27246.0,-43.0,201.0,-339.0
-11880.0,8896.0,14240.0,-28037.0,32767.0,24157.0,-20.0,195.0,-305.0
-12144.0,9840.0,11320.0,-23446.0,32767.0,23924.0,1.0,185.0,-274.0
-8496.0,12696.0,12344.0,-24746.0,24861.0,30487.0,13.0,182.0,-258.0
-10280.0,11016.0,10784.0,-32768.0,23770.0,32767.0,7.0,168.0,-214.0
-11360.0,8624.0,9896.0,-32768.0,24298.0,32767.0,2.0,154.0,-219.0
-8496.0,6440.0,7168.0,-30534.0,14693.0,32767.0,-3.0,142.0,-215.0
-10296.0,5528.0,12728.0,-29404.0,21659.0,30133.0,-19.0,129.0,-217.0
-7600.0,8896.0,14784.0,-32768.0,14031.0,29808.0,-29.0,130.0,-232.0
-10096.0,4216.0,8024.0,-32768.0,8475.0,32045.0,-33.0,116.0,-245.0
-8088.0,2784.0,10336.0,-21134.0,15132.0,30219.0,-40.0,126.0,-261.0
-10928.0,5080.0,13400.0,-32733.0,1552.0,32767.0,-60.0,118.0,-277.0
-9624.0,-0.0,13104.0,-26024.0,-1221.0,32767.0,-84.0,115.0,-286.0
-7464.0,-384.0,15872.0,-24788.0,-3068.0,32767.0,-99.0,122.0,-324.0
-7296.0,3136.0,15272.0,-32768.0,-5342.0,32767.0,-119.0,129.0,-332.0
-15904.0,784.0,9152.0,-32768.0,-7667.0,32767.0,-160.0,161.0,-363.0
-12680.0,-944.0,10008.0,-32768.0,11668.0,32767.0,-167.0,196.0,-382.0
-14696.0,-1816.0,6184.0,-32768.0,17081.0,32767.0,-163.0,219.0,-388.0
-15480.0,-2600.0,4992.0,-32768.0,13993.0,32767.0,-155.0,270.0,-389.0
-15504.0,-1936.0,3632.0,-32768.0,17105.0,32767.0,-136.0,295.0,-389.0
-16624.0,120.0,-1272.0,-32768.0,10881.0,32490.0,-131.0,322.0,-382.0
-17544.0,-4352.0,1208.0,-32768.0,6022.0,26757.0,-111.0,339.0,-355.0
-15944.0,-3600.0,1648.0,-32768.0,9222.0,24195.0,-84.0,363.0,-331.0
-16816.0,-2808.0,-136.0,-32768.0,9482.0,21385.0,-77.0,373.0,-300.0
-22128.0,-3056.0,920.0,-28675.0,22976.0,3909.0,-69.0,382.0,-287.0
-20032.0,-4352.0,-3424.0,-31619.0,31926.0,-11518.0,-53.0,396.0,-241.0
-19616.0,-4576.0,-136.0,-32768.0,32767.0,20636.0,-49.0,418.0,-208.0
-18672.0,-4320.0,-7112.0,-32768.0,32767.0,14645.0,-28.0,409.0,-139.0
-17128.0,-1104.0,-15712.0,-32768.0,32767.0,8210.0,-34.0,393.0,-62.0
-13976.0,2264.0,-17952.0,-32768.0,32767.0,5828.0,-45.0,357.0,35.0
-11448.0,9656.0,-14416.0,-2419.0,32767.0,18529.0,-95.0,340.0,99.0
-7360.0,6400.0,-14328.0,-10869.0,32767.0,17202.0,-137.0,349.0,128.0
1808.0,10808.0,-6488.0,-25875.0,32767.0,27393.0,-187.0,339.0,135.0
6496.0,6840.0,-13176.0,-1359.0,32767.0,28833.0,-222.0,320.0,136.0
10304.0,4600.0,-18336.0,21698.0,32767.0,10864.0,-243.0,327.0,129.0
9512.0,2384.0,-20704.0,30325.0,32767.0,2137.0,-285.0,371.0,83.0
7296.0,-336.0,-17592.0,12225.0,32767.0,-21646.0,-302.0,381.0,69.0
1184.0,2440.0,-5424.0,-32768.0,32767.0,-32768.0,-370.0,367.0,-18.0
-1096.0,-720.0,10552.0,-32768.0,32767.0,-10362.0,-406.0,335.0,-87.0
-392.0,-2128.0,17088.0,-20564.0,32767.0,-9285.0,-387.0,337.0,-186.0
-4584.0,4128.0,11888.0,-31775.0,32767.0,-16351.0,-371.0,339.0,-227.0
2152.0,8856.0,12488.0,-3995.0,32767.0,6940.0,-357.0,351.0,-265.0
-30544.0,20272.0,896.0,9731.0,28540.0,1263.0,-317.0,357.0,-292.0
848.0,-5824.0,15272.0,-32768.0,21132.0,-13249.0,-303.0,372.0,-323.0
2856.0,-11624.0,11080.0,-32768.0,32767.0,-32768.0,-290.0,361.0,-329.0
-6048.0,-3168.0,6840.0,-24864.0,32767.0,-30973.0,-276.0,388.0,-305.0
-10680.0,-9032.0,11304.0,4604.0,32767.0,-826.0,-270.0,402.0,-320.0
-13312.0,-11288.0,7536.0,12477.0,32767.0,-3149.0,-230.0,396.0,-345.0
-17464.0,-8408.0,8528.0,-642.0,32767.0,-23341.0,-192.0,378.0,-345.0
-17192.0,-11672.0,3640.0,-16295.0,32767.0,-22309.0,-167.0,387.0,-339.0
-14520.0,-11776.0,496.0,-7233.0,32767.0,-7650.0,-125.0,391.0,-326.0
-12768.0,-13248.0,-808.0,15990.0,32767.0,-2899.0,-106.0,383.0,-307.0
-14344.0,-6824.0,2760.0,1684.0,22796.0,-1606.0,-81.0,385.0,-297.0
-14840.0,-9464.0,-1384.0,-4465.0,16499.0,-1203.0,-72.0,378.0,-277.0
-15120.0,-11528.0,-2656.0,2543.0,14815.0,8.0,-72.0,381.0,-284.0
-14520.0,-13016.0,-872.0,19546.0,6533.0,7397.0,-59.0,377.0,-264.0
-14768.0,-8960.0,328.0,32767.0,2750.0,18087.0,-39.0,363.0,-286.0
-15752.0,-7528.0,6320.0,32767.0,-6966.0,32767.0,-34.0,299.0,-293.0
-17104.0,-5976.0,6856.0,32767.0,-10117.0,32767.0,-27.0,257.0,-305.0
-18376.0,-3592.0,5624.0,32767.0,-3989.0,27951.0,-49.0,182.0,-307.0
-19456.0,11712.0,-336.0,32767.0,-2346.0,32767.0,-49.0,140.0,-291.0
-20408.0,10592.0,10584.0,31696.0,-6493.0,32767.0,-74.0,96.0,-266.0
-19376.0,12992.0,6216.0,30286.0,-10543.0,32767.0,-103.0,70.0,-241.0
-16736.0,13648.0,6728.0,21398.0,-24272.0,32767.0,-141.0,54.0,-217.0
-12640.0,14264.0,5416.0,25873.0,-28186.0,32767.0,-227.0,64.0,-191.0
-9280.0,14984.0,3120.0,12035.0,-32768.0,32767.0,-245.0,58.0,-147.0
-5288.0,13808.0,952.0,9474.0,-32059.0,32767.0,-319.0,100.0,-121.0
-848.0,15552.0,-920.0,11844.0,-22329.0,32767.0,-335.0,122.0,-104.0
2624.0,13552.0,-992.0,14697.0,-14043.0,32767.0,-351.0,186.0,-56.0
6416.0,9432.0,-1856.0,13311.0,-8161.0,32767.0,-384.0,238.0,-44.0
9336.0,8616.0,-1336.0,13277.0,-2579.0,32767.0,-394.0,260.0,-25.0
11720.0,3720.0,-248.0,10504.0,1801.0,32767.0,-393.0,321.0,-29.0
10032.0,3312.0,-2808.0,27064.0,9832.0,31778.0,-387.0,367.0,-28.0
12968.0,-104.0,-2192.0,17282.0,4122.0,25540.0,-375.0,402.0,-54.0
16176.0,-184.0,744.0,31440.0,-2728.0,26239.0,-368.0,404.0,-58.0
11840.0,-3744.0,-1288.0,31568.0,-15768.0,23899.0,-355.0,433.0,-86.0
11888.0,-5504.0,-1496.0,24300.0,-15784.0,17312.0,-341.0,454.0,-103.0
13000.0,-5472.0,-2208.0,22720.0,-14592.0,16531.0,-326.0,455.0,-112.0
14472.0,-6288.0,-6144.0,20919.0,-16270.0,28190.0,-316.0,480.0,-121.0
7384.0,-13432.0,-2456.0,18739.0,-10102.0,32767.0,-282.0,484.0,-139.0
9816.0,-14440.0,-3808.0,20804.0,-17246.0,30200.0,-253.0,491.0,-143.0
10264.0,-16632.0,-1896.0,32767.0,-26509.0,24108.0,-230.0,488.0,-166.0
7432.0,-17160.0,-4712.0,32767.0,-25950.0,12789.0,-223.0,485.0,-197.0
5120.0,-13320.0,-616.0,30843.0,-19145.0,11078.0,-219.0,459.0,-240.0
