15:24:40.146 -> Initialization of the sensor returned: All is well.
15:24:40.146 -> Waiting for data
15:24:42.713 -> Raw:16264,01920,02920,-03985,05735,-00041,-00224,-00149,-00319
15:24:42.751 -> Raw:16016,01880,03040,-05870,04859,00302,-00231,-00147,-00343
15:24:42.798 -> Raw:16048,02016,02688,-04814,05334,01937,-00229,-00136,-00342
15:24:42.798 -> Raw:16280,02208,02848,-03257,05930,01498,-00215,-00130,-00330
15:24:42.851 -> Raw:16096,02328,02960,-00342,06123,01823,-00220,-00140,-00343
15:24:42.851 -> Raw:15328,01952,02728,02188,03690,02181,-00212,-00130,-00340
15:24:42.898 -> Raw:15000,02112,02760,00324,-00510,03952,-00213,-00136,-00352
15:24:42.951 -> Raw:15168,02200,03016,03260,-03793,05842,-00209,-00127,-00340
15:24:42.951 -> Raw:15152,02608,03088,08470,-03734,05565,-00223,-00130,-00343
15:24:42.999 -> Raw:15296,02624,03328,08156,-05637,04108,-00219,-00129,-00347
15:24:43.045 -> Raw:14920,02680,03560,07936,-07251,03563,-00223,-00125,-00343
15:24:43.045 -> Raw:15400,02832,03712,08829,-07348,01257,-00224,-00136,-00332
15:24:43.099 -> Raw:15336,02792,03880,08315,-05737,-01580,-00240,-00141,-00327
15:24:43.099 -> Raw:15472,02568,03936,05769,-05010,-04126,-00239,-00150,-00323
15:24:43.151 -> Raw:15744,02576,03944,04331,-02720,-05519,-00232,-00159,-00319
15:24:43.198 -> Raw:30664,-04800,07488,-04866,08437,-10413,-00235,-00161,-00327
15:24:43.198 -> Raw:14048,01696,04080,06124,02415,-03737,-00231,-00157,-00313
15:24:43.251 -> Raw:15880,02216,02432,14443,00741,-05180,-00223,-00167,-00313
15:24:43.298 -> Raw:32416,01480,-02232,-18722,-01430,08292,-00224,-00171,-00316
15:24:43.298 -> Raw:13792,01848,03464,08530,01891,-03737,-00235,-00171,-00322
15:24:43.352 -> Raw:14960,03728,01624,04006,00463,-01541,-00233,-00172,-00325
15:24:43.352 -> Raw:15312,03304,02344,-07838,00089,00111,-00233,-00172,-00330
15:24:43.400 -> Raw:16008,02784,03656,-02766,-00007,-00841,-00220,-00165,-00330
15:24:43.452 -> Raw:16008,03072,02864,06090,00850,-01653,-00236,-00167,-00310
15:24:43.452 -> Raw:15520,03576,01936,01359,-00694,-00037,-00224,-00176,-00322
15:24:43.499 -> Raw:15648,03376,02512,-04087,-00262,00903,-00227,-00176,-00319
15:24:43.552 -> Raw:15728,02808,02936,00624,01160,00299,-00224,-00166,-00314
15:24:43.552 -> Raw:15712,02840,02616,03756,01374,-00030,-00220,-00180,-00328
15:24:43.597 -> Raw:15736,03256,02464,-00562,-00110,-00240,-00220,-00175,-00328
15:24:43.653 -> Raw:15712,03400,02832,-02520,00503,-01242,-00227,-00173,-00322
15:24:43.653 -> Raw:15664,03464,03392,-00053,00831,-01410,-00215,-00175,-00325
15:24:43.695 -> Raw:15424,03600,02888,00068,00330,-00971,-00220,-00175,-00318
15:24:43.695 -> Raw:15464,03720,02872,-01426,00594,-00570,-00215,-00175,-00325
15:24:43.753 -> Raw:15264,03600,03080,-01646,00372,-00150,-00220,-00170,-00325
15:24:43.800 -> Raw:15440,03368,03304,00179,00017,00156,-00223,-00175,-00328
15:24:43.800 -> Raw:15528,03536,02984,00369,00695,-00403,-00213,-00171,-00329
15:24:43.853 -> Raw:15456,03536,02872,-01184,00136,-00015,-00204,-00172,-00325
15:24:43.853 -> Raw:15464,03576,02976,-00922,00089,01000,-00213,-00178,-00324
15:24:43.902 -> Raw:15312,03808,03200,-00349,-00269,00552,-00217,-00172,-00333
15:24:43.954 -> Raw:15408,03680,03176,-00403,00287,00714,-00215,-00170,-00330
15:24:43.954 -> Raw:15656,03400,02896,-00140,00022,00302,-00207,-00170,-00328
