10:56:18.182 -> Raw:05144,-03312,-13888,20673,13720,-32594,-00213,00227,00514
10:56:18.220 -> Raw:06128,-04136,-11152,32767,09611,-28769,-00260,00238,00495
10:56:18.258 -> Raw:06480,-05928,-05624,32767,08376,-27573,-00283,00247,00458
10:56:18.296 -> Raw:10216,-04416,-03192,32767,02770,-32768,-00305,00240,00420
10:56:18.334 -> Raw:13720,-06568,01160,32767,00411,-32768,-00359,00225,00382
10:56:18.372 -> Raw:13680,-10912,08392,32767,06740,-32768,-00379,00183,00340
10:56:18.372 -> Raw:14536,-22192,12704,32767,11825,-28677,-00397,00147,00313
10:56:18.410 -> Raw:12664,-24800,14264,25156,18564,-15634,-00412,00126,00278
10:56:18.448 -> Raw:13704,-14248,16424,20241,30441,-03575,-00404,00098,00266
10:56:18.483 -> Raw:13880,-06512,16752,23855,32767,-06981,-00379,00078,00235
10:56:18.516 -> Raw:15216,-05624,18176,32767,32767,-09648,-00367,00077,00224
10:56:18.549 -> Raw:15776,-07136,22192,32767,32767,-12080,-00294,00027,00193
10:56:18.583 -> Raw:13888,-09320,23280,32767,32767,-15210,-00240,-00017,00185
10:56:18.621 -> Raw:10680,-07432,22376,26649,32767,-16664,-00183,-00040,00206
10:56:18.621 -> Raw:07392,-04848,21480,23782,32767,-10056,-00148,-00057,00236
10:56:18.655 -> Raw:03720,-02032,20840,24746,32767,-01159,-00108,-00070,00264
10:56:18.688 -> Raw:-01544,-00312,21016,19150,32767,00811,-00075,-00090,00326
10:56:18.726 -> Raw:-04336,01168,18864,07305,32767,-04451,-00064,-00085,00348
10:56:18.760 -> Raw:-04304,-00216,16840,00548,32767,-04949,-00050,-00086,00403
10:56:18.794 -> Raw:-05096,-00968,13128,-00821,32767,02692,-00055,-00086,00444
10:56:18.827 -> Raw:-06392,02016,10000,-04273,32767,07615,-00070,-00087,00496
10:56:18.865 -> Raw:-05912,03496,07336,-08467,32767,11245,-00091,-00092,00542
10:56:18.903 -> Raw:-05112,06336,07544,-16546,32767,11491,-00135,-00102,00583
10:56:18.903 -> Raw:-01488,10576,04840,-22404,32767,09800,-00179,-00133,00592
10:56:18.939 -> Raw:00464,12728,00472,-26995,32767,06508,-00225,-00133,00604
10:56:18.977 -> Raw:02080,15328,-03744,-32768,32767,03080,-00273,-00147,00595
10:56:19.015 -> Raw:01432,18216,-04024,-32768,32767,-03293,-00306,-00163,00559
10:56:19.053 -> Raw:03400,23056,-09832,-32768,32767,-07859,-00317,-00178,00528
10:56:19.091 -> Raw:03032,30576,-10880,-32768,32767,-20852,-00323,-00186,00505
10:56:19.091 -> Raw:00200,32512,-09336,-32768,31513,-32768,-00306,-00186,00467
10:56:19.129 -> Raw:00632,31120,-08784,-27105,27420,-32768,-00267,-00190,00430
10:56:19.167 -> Raw:02152,29536,-11400,-22342,22251,-32768,-00228,-00183,00403
10:56:19.205 -> Raw:-00640,26832,-11680,-17614,13476,-32768,-00152,-00166,00378
10:56:19.243 -> Raw:-03848,22320,-09600,-10173,07510,-32768,-00100,-00132,00361
10:56:19.243 -> Raw:-06648,15328,-07488,-04646,06029,-32768,-00067,-00087,00351
10:56:19.277 -> Raw:-06600,09968,-07256,-06437,02531,-32768,-00032,-00042,00348
10:56:19.315 -> Raw:-05088,03144,-06864,-04045,03426,-32768,-00031,00023,00340
10:56:19.353 -> Raw:-03608,-03360,-04496,-02132,03865,-32768,-00040,00087,00336
10:56:19.391 -> Raw:-02568,-07856,-01768,-09030,04070,-32768,-00075,00145,00336
10:56:19.429 -> Raw:-01400,-10272,-01688,-06021,11894,-32768,-00129,00200,00343
10:56:19.462 -> Raw:03168,-09336,-02960,-06931,15129,-32768,-00186,00220,00359
10:56:19.462 -> Raw:10808,-13264,-04368,-13904,15120,-32768,-00218,00237,00371
10:56:19.500 -> Raw:12800,-14728,-06744,-12851,13213,-32768,-00293,00231,00411
10:56:19.537 -> Raw:12504,-13192,-03984,00416,18664,-32768,-00339,00226,00411
10:56:19.575 -> Raw:13272,-12688,-01592,06177,22140,-22856,-00377,00213,00406
10:56:19.615 -> Raw:14704,-11664,-00080,04680,24149,-18474,-00391,00215,00389
10:56:19.652 -> Raw:16200,-10272,01328,07593,25799,-12799,-00404,00201,00370
10:56:19.652 -> Raw:17304,-12112,05176,18811,32767,00768,-00405,00190,00346
10:56:19.689 -> Raw:19056,-14696,08432,32767,32767,13190,-00394,00190,00331
10:56:19.723 -> Raw:20392,-16368,10696,32767,32767,15817,-00347,00186,00250
10:56:19.761 -> Raw:17880,-15920,14696,32767,32767,13062,-00295,00161,00217
10:56:19.799 -> Raw:16168,-14952,17488,32767,32767,10593,-00244,00126,00197
10:56:19.837 -> Raw:12672,-15896,19224,32411,32767,14383,-00182,00101,00192
10:56:19.837 -> Raw:09864,-13456,18960,29036,32767,18817,-00120,00066,00210
10:56:19.871 -> Raw:04952,-08256,19600,22521,32767,18426,-00066,00016,00250
10:56:19.909 -> Raw:02320,-07544,20488,09721,32767,13177,-00062,-00000,00285
10:56:19.942 -> Raw:-00992,-07768,19376,03259,32767,16300,-00036,-00021,00332
10:56:19.976 -> Raw:-01944,-03768,17016,-02264,32767,18721,-00032,-00035,00369
10:56:20.014 -> Raw:-04904,-01064,15568,-09083,32767,21043,-00035,-00057,00412
10:56:20.051 -> Raw:-07472,00336,15224,-11604,32767,19885,-00044,-00073,00439
10:56:20.089 -> Raw:-04456,03608,10968,-07399,32767,20570,-00062,-00095,00481
10:56:20.089 -> Raw:-03448,05184,08968,-08632,32767,20289,-00089,-00110,00524
10:56:20.127 -> Raw:-04160,06992,04840,-11553,32767,16378,-00125,-00126,00559
10:56:20.165 -> Raw:-01208,06880,00216,-08044,32767,14864,-00168,-00136,00584
10:56:20.203 -> Raw:01232,08528,-03016,-15390,32767,15133,-00233,-00148,00599
10:56:20.241 -> Raw:02560,12032,-03784,-25431,32767,12188,-00264,-00150,00606
10:56:20.241 -> Raw:03800,15976,-10440,-26237,32767,08571,-00313,-00162,00585
10:56:20.279 -> Raw:01840,17176,-09320,-19589,32767,03541,-00339,-00163,00564
10:56:20.317 -> Raw:04720,18848,-04856,-19960,32767,-03176,-00351,-00172,00542
10:56:20.356 -> Raw:07064,21656,-09544,-22900,32767,-11824,-00359,-00175,00522
10:56:20.394 -> Raw:05664,22744,-05728,-15465,32767,-11556,-00368,-00183,00492
10:56:20.431 -> Raw:06128,28512,-02664,-17764,32767,-24301,-00362,-00192,00483
10:56:20.431 -> Raw:08456,30832,-03840,-15401,32767,-32768,-00350,-00211,00452
10:56:20.469 -> Raw:08744,31488,-04912,-12359,31191,-32768,-00285,-00226,00418
10:56:20.507 -> Raw:07248,31976,-05088,-08562,25083,-32768,-00227,-00247,00397
10:56:20.544 -> Raw:03144,30328,-02896,-05074,22433,-32768,-00170,-00217,00382
10:56:20.583 -> Raw:01504,25208,-02968,-01575,24484,-32768,-00100,-00170,00392
10:56:20.621 -> Raw:-00840,20024,-04480,03324,22890,-32768,-00052,-00131,00385
10:56:20.621 -> Raw:-04424,15512,-03176,06029,21467,-32768,-00010,-00052,00407
10:56:20.659 -> Raw:-05008,09096,-03400,02524,26266,-32768,-00000,-00015,00420
10:56:20.697 -> Raw:-03976,04376,-04560,-01985,29653,-32768,00004,00058,00452
10:56:20.735 -> Raw:-02384,01056,-07656,-04399,32767,-32768,-00027,00112,00483
10:56:20.773 -> Raw:-01224,-02296,-09864,-04491,32767,-32768,-00070,00135,00504
10:56:20.811 -> Raw:01288,-05792,-10960,-02645,32767,-28760,-00093,00173,00538
10:56:20.811 -> Raw:04104,-07040,-13968,-00006,29267,-17186,-00144,00191,00548
10:56:20.849 -> Raw:03464,-05912,-13104,04529,24670,-07172,-00179,00191,00566
10:56:20.885 -> Raw:02272,-01160,-14768,10169,22647,-06004,-00189,00200,00583
10:56:20.921 -> Raw:02256,01992,-14704,21862,24056,-13029,-00227,00205,00560
10:56:20.956 -> Raw:05120,-04432,-06848,28402,24524,-21233,-00255,00211,00541
10:56:20.994 -> Raw:09032,-07632,-05448,31267,28469,-24939,-00277,00236,00513
10:56:20.994 -> Raw:14368,-08304,-08208,32767,26660,-28805,-00314,00241,00485
10:56:21.027 -> Raw:16352,-14536,-03672,32767,17727,-21550,-00341,00228,00449
10:56:21.065 -> Raw:15328,-19536,01368,25424,13871,-11142,-00359,00230,00415
10:56:21.103 -> Raw:13576,-17784,02824,30460,19271,03406,-00377,00226,00390
10:56:21.141 -> Raw:12904,-13448,06400,32767,27379,11478,-00359,00225,00343
10:56:21.179 -> Raw:13424,-13592,08864,32767,32767,13699,-00337,00205,00290
10:56:21.179 -> Raw:13176,-14840,13200,32767,32767,11029,-00310,00185,00249
10:56:21.213 -> Raw:13232,-15824,17480,32767,32767,09489,-00268,00156,00210
10:56:21.251 -> Raw:12984,-12680,17480,32767,32767,09411,-00229,00115,00196
10:56:21.289 -> Raw:10416,-11448,17576,32767,32767,05970,-00191,00080,00196
10:56:21.322 -> Raw:07784,-10896,19256,32767,32767,04478,-00148,00040,00203
10:56:21.356 -> Raw:04744,-07544,20872,29383,32767,05067,-00110,00012,00221
10:56:21.389 -> Raw:01152,-06320,21592,20991,32767,06109,-00067,-00022,00277
10:56:21.422 -> Raw:-02376,-03552,21272,17994,32767,07630,-00051,-00042,00315
10:56:21.460 -> Raw:-03320,-01616,19856,11788,32767,08978,-00052,-00061,00347
10:56:21.498 -> Raw:-05840,00304,17864,04436,32767,11416,-00028,-00068,00401
10:56:21.498 -> Raw:-06984,02680,16432,01151,32767,13231,-00043,-00085,00440
10:56:21.532 -> Raw:-03944,04792,10272,00829,32767,13367,-00064,-00090,00494
10:56:21.570 -> Raw:-04264,05024,07176,-03026,32767,12744,-00104,-00103,00556
10:56:21.608 -> Raw:-04296,07576,03568,-13084,32767,10275,-00136,-00108,00589
10:56:21.642 -> Raw:-04920,10024,03400,-09522,32767,09169,-00186,-00125,00606
10:56:21.675 -> Raw:-03064,10360,-01504,-13254,32767,03790,-00221,-00125,00621
10:56:21.713 -> Raw:-02496,11912,-00760,-21632,32767,-00301,-00268,-00126,00622
